Country,Week,Year,Confirmed,Deaths,Recovered,Detected_FluCases,Quarter
Norway,9,2021,74546.0,632.0,17998.0,0,1
Poland,9,2021,1781345.0,45159.0,1471608.0,0,1
Portugal,9,2021,809412.0,16512.0,730601.0,0,1
Romania,9,2021,824995.0,20854.0,754335.0,0,1
Russia,9,2021,4263785.0,87253.0,3856400.0,7,1
Serbia,9,2021,482397.0,4542.0,0.0,0,1
Slovakia,9,2021,322104.0,7739.0,255300.0,0,1
Slovenia,9,2021,195086.0,3888.0,180366.0,0,1
Spain,9,2021,3204531.0,71138.0,150376.0,0,1
Sweden,9,2021,684961.0,13003.0,0.0,2,1
Switzerland,9,2021,562290.0,10046.0,317600.0,0,1
Tajikistan,9,2021,13308.0,90.0,13218.0,0,1
Turkey,9,2021,2769230.0,28965.0,2616139.0,0,1
Ukraine,9,2021,1442457.0,28392.0,1238321.0,0,1
United Kingdom,9,2021,4225906.0,124654.0,11849.0,8,1
United Kingdom,9,2021,4225906.0,124654.0,11849.0,0,1
United Kingdom,9,2021,4225906.0,124654.0,11849.0,3,1
Uzbekistan,9,2021,80125.0,622.0,78802.0,0,1
Austria,10,2016,0.0,0.0,0.0,146,1
Azerbaijan,10,2016,0.0,0.0,0.0,37,1
Belarus,10,2016,0.0,0.0,0.0,80,1
Bulgaria,10,2016,0.0,0.0,0.0,8,1
Croatia,10,2016,0.0,0.0,0.0,145,1
Czechia,10,2016,0.0,0.0,0.0,28,1
Denmark,10,2016,0.0,0.0,0.0,567,1
Finland,10,2016,0.0,0.0,0.0,0,1
France,10,2016,0.0,0.0,0.0,1251,1
Germany,10,2016,0.0,0.0,0.0,8,1
Greece,10,2016,0.0,0.0,0.0,24,1
Hungary,10,2016,0.0,0.0,0.0,12,1
Iceland,10,2016,0.0,0.0,0.0,29,1
Ireland,10,2016,0.0,0.0,0.0,119,1
Israel,10,2016,0.0,0.0,0.0,13,1
Italy,10,2016,0.0,0.0,0.0,88,1
Kazakhstan,10,2016,0.0,0.0,0.0,13,1
Latvia,10,2016,0.0,0.0,0.0,198,1
Lithuania,10,2016,0.0,0.0,0.0,12,1
Luxembourg,10,2016,0.0,0.0,0.0,28,1
Macedonia,10,2016,0.0,0.0,0.0,0,1
Malta,10,2016,0.0,0.0,0.0,19,1
Moldova,10,2016,0.0,0.0,0.0,0,1
Montenegro,10,2016,0.0,0.0,0.0,15,1
Netherlands,10,2016,0.0,0.0,0.0,303,1
Norway,10,2016,0.0,0.0,0.0,1003,1
Poland,10,2016,0.0,0.0,0.0,260,1
Portugal,10,2016,0.0,0.0,0.0,105,1
Romania,10,2016,0.0,0.0,0.0,68,1
Russia,10,2016,0.0,0.0,0.0,691,1
Serbia,10,2016,0.0,0.0,0.0,16,1
Slovakia,10,2016,0.0,0.0,0.0,11,1
Slovenia,10,2016,0.0,0.0,0.0,68,1
Spain,10,2016,0.0,0.0,0.0,605,1
Sweden,10,2016,0.0,0.0,0.0,513,1
Switzerland,10,2016,0.0,0.0,0.0,358,1
Turkey,10,2016,0.0,0.0,0.0,132,1
Ukraine,10,2016,0.0,0.0,0.0,39,1
United Kingdom,10,2016,0.0,0.0,0.0,659,1
United Kingdom,10,2016,0.0,0.0,0.0,62,1
United Kingdom,10,2016,0.0,0.0,0.0,349,1
United Kingdom,10,2016,0.0,0.0,0.0,98,1
Uzbekistan,10,2016,0.0,0.0,0.0,0,1
Austria,10,2017,0.0,0.0,0.0,12,1
Belarus,10,2017,0.0,0.0,0.0,9,1
Croatia,10,2017,0.0,0.0,0.0,41,1
Cyprus,10,2017,0.0,0.0,0.0,2,1
Czechia,10,2017,0.0,0.0,0.0,8,1
Denmark,10,2017,0.0,0.0,0.0,160,1
Estonia,10,2017,0.0,0.0,0.0,15,1
Finland,10,2017,0.0,0.0,0.0,1,1
France,10,2017,0.0,0.0,0.0,71,1
Georgia,10,2017,0.0,0.0,0.0,1,1
Germany,10,2017,0.0,0.0,0.0,3,1
Greece,10,2017,0.0,0.0,0.0,3,1
Hungary,10,2017,0.0,0.0,0.0,13,1
Iceland,10,2017,0.0,0.0,0.0,33,1
Ireland,10,2017,0.0,0.0,0.0,16,1
Israel,10,2017,0.0,0.0,0.0,6,1
Italy,10,2017,0.0,0.0,0.0,20,1
Kazakhstan,10,2017,0.0,0.0,0.0,1,1
Latvia,10,2017,0.0,0.0,0.0,217,1
Lithuania,10,2017,0.0,0.0,0.0,1,1
Macedonia,10,2017,0.0,0.0,0.0,0,1
Malta,10,2017,0.0,0.0,0.0,3,1
Moldova,10,2017,0.0,0.0,0.0,0,1
Montenegro,10,2017,0.0,0.0,0.0,1,1
Netherlands,10,2017,0.0,0.0,0.0,79,1
Norway,10,2017,0.0,0.0,0.0,487,1
Poland,10,2017,0.0,0.0,0.0,22,1
Portugal,10,2017,0.0,0.0,0.0,2,1
Romania,10,2017,0.0,0.0,0.0,17,1
Russia,10,2017,0.0,0.0,0.0,615,1
Serbia,10,2017,0.0,0.0,0.0,2,1
Slovakia,10,2017,0.0,0.0,0.0,7,1
Slovenia,10,2017,0.0,0.0,0.0,68,1
Spain,10,2017,0.0,0.0,0.0,49,1
Sweden,10,2017,0.0,0.0,0.0,477,1
Switzerland,10,2017,0.0,0.0,0.0,107,1
Turkey,10,2017,0.0,0.0,0.0,11,1
Ukraine,10,2017,0.0,0.0,0.0,10,1
United Kingdom,10,2017,0.0,0.0,0.0,162,1
United Kingdom,10,2017,0.0,0.0,0.0,16,1
United Kingdom,10,2017,0.0,0.0,0.0,163,1
United Kingdom,10,2017,0.0,0.0,0.0,12,1
Uzbekistan,10,2017,0.0,0.0,0.0,0,1
Austria,10,2018,0.0,0.0,0.0,337,1
Belarus,10,2018,0.0,0.0,0.0,22,1
Bulgaria,10,2018,0.0,0.0,0.0,5,1
Croatia,10,2018,0.0,0.0,0.0,156,1
Cyprus,10,2018,0.0,0.0,0.0,22,1
Czechia,10,2018,0.0,0.0,0.0,52,1
Denmark,10,2018,0.0,0.0,0.0,1801,1
Estonia,10,2018,0.0,0.0,0.0,293,1
Finland,10,2018,0.0,0.0,0.0,8,1
France,10,2018,0.0,0.0,0.0,1666,1
Georgia,10,2018,0.0,0.0,0.0,2,1
Germany,10,2018,0.0,0.0,0.0,7,1
Greece,10,2018,0.0,0.0,0.0,25,1
Hungary,10,2018,0.0,0.0,0.0,36,1
Iceland,10,2018,0.0,0.0,0.0,28,1
Ireland,10,2018,0.0,0.0,0.0,209,1
Israel,10,2018,0.0,0.0,0.0,33,1
Italy,10,2018,0.0,0.0,0.0,100,1
Kazakhstan,10,2018,0.0,0.0,0.0,3,1
Latvia,10,2018,0.0,0.0,0.0,300,1
Lithuania,10,2018,0.0,0.0,0.0,16,1
Luxembourg,10,2018,0.0,0.0,0.0,65,1
Macedonia,10,2018,0.0,0.0,0.0,10,1
Malta,10,2018,0.0,0.0,0.0,20,1
Moldova,10,2018,0.0,0.0,0.0,6,1
Montenegro,10,2018,0.0,0.0,0.0,22,1
Netherlands,10,2018,0.0,0.0,0.0,188,1
Norway,10,2018,0.0,0.0,0.0,2109,1
Poland,10,2018,0.0,0.0,0.0,188,1
Portugal,10,2018,0.0,0.0,0.0,189,1
Romania,10,2018,0.0,0.0,0.0,141,1
Russia,10,2018,0.0,0.0,0.0,934,1
Serbia,10,2018,0.0,0.0,0.0,7,1
Slovakia,10,2018,0.0,0.0,0.0,24,1
Slovenia,10,2018,0.0,0.0,0.0,309,1
Spain,10,2018,0.0,0.0,0.0,645,1
Sweden,10,2018,0.0,0.0,0.0,1587,1
Switzerland,10,2018,0.0,0.0,0.0,726,1
Tajikistan,10,2018,0.0,0.0,0.0,0,1
Turkey,10,2018,0.0,0.0,0.0,18,1
Ukraine,10,2018,0.0,0.0,0.0,57,1
United Kingdom,10,2018,0.0,0.0,0.0,2026,1
United Kingdom,10,2018,0.0,0.0,0.0,111,1
United Kingdom,10,2018,0.0,0.0,0.0,333,1
United Kingdom,10,2018,0.0,0.0,0.0,123,1
Uzbekistan,10,2018,0.0,0.0,0.0,0,1
Austria,10,2019,0.0,0.0,0.0,313,1
Azerbaijan,10,2019,0.0,0.0,0.0,3,1
Belarus,10,2019,0.0,0.0,0.0,34,1
Bulgaria,10,2019,0.0,0.0,0.0,8,1
Croatia,10,2019,0.0,0.0,0.0,264,1
Cyprus,10,2019,0.0,0.0,0.0,11,1
Czechia,10,2019,0.0,0.0,0.0,7,1
Denmark,10,2019,0.0,0.0,0.0,500,1
Estonia,10,2019,0.0,0.0,0.0,44,1
Finland,10,2019,0.0,0.0,0.0,3,1
France,10,2019,0.0,0.0,0.0,665,1
Georgia,10,2019,0.0,0.0,0.0,2,1
Germany,10,2019,0.0,0.0,0.0,3,1
Greece,10,2019,0.0,0.0,0.0,47,1
Hungary,10,2019,0.0,0.0,0.0,3,1
Iceland,10,2019,0.0,0.0,0.0,43,1
Ireland,10,2019,0.0,0.0,0.0,53,1
Israel,10,2019,0.0,0.0,0.0,14,1
Italy,10,2019,0.0,0.0,0.0,290,1
Kazakhstan,10,2019,0.0,0.0,0.0,9,1
Latvia,10,2019,0.0,0.0,0.0,63,1
Lithuania,10,2019,0.0,0.0,0.0,21,1
Luxembourg,10,2019,0.0,0.0,0.0,1,1
Macedonia,10,2019,0.0,0.0,0.0,42,1
Moldova,10,2019,0.0,0.0,0.0,7,1
Montenegro,10,2019,0.0,0.0,0.0,32,1
Netherlands,10,2019,0.0,0.0,0.0,389,1
Norway,10,2019,0.0,0.0,0.0,1123,1
Poland,10,2019,0.0,0.0,0.0,88,1
Portugal,10,2019,0.0,0.0,0.0,231,1
Romania,10,2019,0.0,0.0,0.0,63,1
Russia,10,2019,0.0,0.0,0.0,1356,1
Serbia,10,2019,0.0,0.0,0.0,26,1
Slovakia,10,2019,0.0,0.0,0.0,38,1
Slovenia,10,2019,0.0,0.0,0.0,161,1
Spain,10,2019,0.0,0.0,0.0,513,1
Sweden,10,2019,0.0,0.0,0.0,578,1
Switzerland,10,2019,0.0,0.0,0.0,932,1
Turkey,10,2019,0.0,0.0,0.0,3,1
Ukraine,10,2019,0.0,0.0,0.0,13,1
United Kingdom,10,2019,0.0,0.0,0.0,897,1
United Kingdom,10,2019,0.0,0.0,0.0,52,1
United Kingdom,10,2019,0.0,0.0,0.0,143,1
United Kingdom,10,2019,0.0,0.0,0.0,93,1
Uzbekistan,10,2019,0.0,0.0,0.0,0,1
Austria,10,2020,104.0,0.0,0.0,295,1
Azerbaijan,10,2020,27.0,0.0,0.0,11,1
Bulgaria,10,2020,4.0,0.0,0.0,13,1
Denmark,10,2020,46.0,0.0,2.0,839,1
Finland,10,2020,30.0,0.0,2.0,0,1
France,10,2020,1115.0,19.0,12.0,1519,1
Georgia,10,2020,13.0,0.0,0.0,1,1
Germany,10,2020,1040.0,0.0,18.0,5,1
Greece,10,2020,146.0,0.0,0.0,27,1
Hungary,10,2020,7.0,0.0,0.0,135,1
Iceland,10,2020,100.0,0.0,0.0,48,1
Ireland,10,2020,36.0,0.0,0.0,94,1
Italy,10,2020,7375.0,366.0,622.0,167,1
Kazakhstan,10,2020,0.0,0.0,0.0,14,1
Latvia,10,2020,4.0,0.0,0.0,17,1
Lithuania,10,2020,0.0,0.0,0.0,90,1
Moldova,10,2020,1.0,0.0,0.0,12,1
Montenegro,10,2020,0.0,0.0,0.0,83,1
Netherlands,10,2020,265.0,3.0,0.0,366,1
Norway,10,2020,176.0,0.0,0.0,1139,1
Poland,10,2020,11.0,0.0,0.0,157,1
Portugal,10,2020,60.0,0.0,0.0,151,1
Romania,10,2020,30.0,0.0,6.0,103,1
Russia,10,2020,34.0,0.0,6.0,1538,1
Slovakia,10,2020,6.0,0.0,0.0,19,1
Slovenia,10,2020,32.0,0.0,0.0,156,1
Spain,10,2020,673.0,17.0,30.0,217,1
Sweden,10,2020,203.0,0.0,0.0,880,1
Switzerland,10,2020,337.0,2.0,3.0,655,1
Ukraine,10,2020,10.0,0.0,0.0,113,1
United Kingdom,10,2020,0.0,0.0,0.0,520,1
United Kingdom,10,2020,0.0,0.0,0.0,47,1
United Kingdom,10,2020,0.0,0.0,0.0,186,1
United Kingdom,10,2020,0.0,0.0,0.0,21,1
Uzbekistan,10,2020,0.0,0.0,0.0,0,1
Albania,10,2021,116821.0,2030.0,79821.0,0,1
Armenia,10,2021,177899.0,3253.0,165975.0,0,1
Austria,10,2021,491065.0,8856.0,455271.0,0,1
Azerbaijan,10,2021,239692.0,3276.0,230726.0,0,1
Belarus,10,2021,301328.0,2087.0,292186.0,0,1
Belgium,10,2021,805321.0,22421.0,0.0,0,1
Bosnia and Herzegovina,10,2021,142160.0,5446.0,120158.0,0,1
Bulgaria,10,2021,277878.0,11234.0,224598.0,0,1
Croatia,10,2021,250484.0,5670.0,240022.0,0,1
Czechia,10,2021,1392108.0,23083.0,1204871.0,0,1
Denmark,10,2021,220609.0,2391.0,209821.0,0,1
Estonia,10,2021,83872.0,710.0,59385.0,0,1
Finland,10,2021,66006.0,786.0,46000.0,0,1
France,10,2021,4105527.0,90376.0,279407.0,2,1
Georgia,10,2021,274721.0,3643.0,268004.0,0,1
Germany,10,2021,2569864.0,73369.0,2357374.0,0,1
Greece,10,2021,219521.0,7038.0,93764.0,0,1
Hungary,10,2021,507627.0,16790.0,349530.0,0,1
Iceland,10,2021,6072.0,29.0,6023.0,0,1
Ireland,10,2021,226358.0,4534.0,23364.0,0,1
Israel,10,2021,817799.0,5988.0,775878.0,0,1
Italy,10,2021,3201838.0,101881.0,2579896.0,0,1
Kazakhstan,10,2021,273469.0,3193.0,250864.0,0,1
Kosovo,10,2021,76070.0,1688.0,63894.0,0,1
Kyrgyzstan,10,2021,86818.0,1480.0,83809.0,0,1
Latvia,10,2021,93484.0,1757.0,84196.0,0,1
Lithuania,10,2021,204954.0,3389.0,191197.0,0,1
Luxembourg,10,2021,57503.0,681.0,53941.0,0,1
Macedonia,10,2021,112107.0,3300.0,97166.0,0,1
Malta,10,2021,26267.0,350.0,22773.0,0,1
Moldova,10,2021,203710.0,4294.0,177339.0,0,1
Montenegro,10,2021,83165.0,1122.0,72944.0,0,1
Netherlands,10,2021,1166727.0,16173.0,14774.0,0,1
Norway,10,2021,79800.0,639.0,17998.0,0,1
Poland,10,2021,1889360.0,47068.0,1546151.0,0,1
Portugal,10,2021,813716.0,16669.0,756259.0,0,1
Romania,10,2021,855326.0,21439.0,781154.0,0,1
Russia,10,2021,4331396.0,90169.0,3940744.0,2,1
Serbia,10,2021,512051.0,4694.0,0.0,0,1
Slovakia,10,2021,336235.0,8440.0,255300.0,0,1
Slovenia,10,2021,199854.0,3929.0,185698.0,0,1
Spain,10,2021,3183704.0,72258.0,150376.0,0,1
Sweden,10,2021,712527.0,13146.0,0.0,1,1
Switzerland,10,2021,570645.0,10108.0,317600.0,2,1
Tajikistan,10,2021,13308.0,90.0,13218.0,0,1
Turkey,10,2021,2866012.0,29421.0,2685560.0,0,1
Ukraine,10,2021,1500873.0,29684.0,1264926.0,0,1
United Kingdom,10,2021,4267159.0,125701.0,12093.0,6,1
United Kingdom,10,2021,4267159.0,125701.0,12093.0,0,1
United Kingdom,10,2021,4267159.0,125701.0,12093.0,3,1
Uzbekistan,10,2021,80481.0,622.0,79145.0,0,1
Austria,11,2016,0.0,0.0,0.0,99,1
Azerbaijan,11,2016,0.0,0.0,0.0,56,1
Belarus,11,2016,0.0,0.0,0.0,71,1
Bulgaria,11,2016,0.0,0.0,0.0,15,1
Croatia,11,2016,0.0,0.0,0.0,143,1
Czechia,11,2016,0.0,0.0,0.0,19,1
Denmark,11,2016,0.0,0.0,0.0,527,1
Estonia,11,2016,0.0,0.0,0.0,54,1
Finland,11,2016,0.0,0.0,0.0,0,1
France,11,2016,0.0,0.0,0.0,1354,1
Germany,11,2016,0.0,0.0,0.0,10,1
Greece,11,2016,0.0,0.0,0.0,20,1
Hungary,11,2016,0.0,0.0,0.0,4,1
Iceland,11,2016,0.0,0.0,0.0,27,1
Ireland,11,2016,0.0,0.0,0.0,82,1
Israel,11,2016,0.0,0.0,0.0,9,1
Italy,11,2016,0.0,0.0,0.0,87,1
Kazakhstan,11,2016,0.0,0.0,0.0,10,1
Latvia,11,2016,0.0,0.0,0.0,193,1
Lithuania,11,2016,0.0,0.0,0.0,11,1
Luxembourg,11,2016,0.0,0.0,0.0,18,1
Macedonia,11,2016,0.0,0.0,0.0,0,1
Malta,11,2016,0.0,0.0,0.0,21,1
Moldova,11,2016,0.0,0.0,0.0,1,1
Montenegro,11,2016,0.0,0.0,0.0,25,1
Netherlands,11,2016,0.0,0.0,0.0,260,1
Norway,11,2016,0.0,0.0,0.0,968,1
Poland,11,2016,0.0,0.0,0.0,204,1
Portugal,11,2016,0.0,0.0,0.0,76,1
Romania,11,2016,0.0,0.0,0.0,74,1
Russia,11,2016,0.0,0.0,0.0,563,1
Serbia,11,2016,0.0,0.0,0.0,12,1
Slovakia,11,2016,0.0,0.0,0.0,17,1
Slovenia,11,2016,0.0,0.0,0.0,73,1
Spain,11,2016,0.0,0.0,0.0,540,1
Sweden,11,2016,0.0,0.0,0.0,429,1
Switzerland,11,2016,0.0,0.0,0.0,270,1
Turkey,11,2016,0.0,0.0,0.0,101,1
Ukraine,11,2016,0.0,0.0,0.0,22,1
United Kingdom,11,2016,0.0,0.0,0.0,899,1
United Kingdom,11,2016,0.0,0.0,0.0,66,1
United Kingdom,11,2016,0.0,0.0,0.0,384,1
United Kingdom,11,2016,0.0,0.0,0.0,69,1
Uzbekistan,11,2016,0.0,0.0,0.0,0,1
Armenia,11,2017,0.0,0.0,0.0,1,1
Austria,11,2017,0.0,0.0,0.0,5,1
Azerbaijan,11,2017,0.0,0.0,0.0,0,1
Belarus,11,2017,0.0,0.0,0.0,0,1
Bulgaria,11,2017,0.0,0.0,0.0,2,1
Croatia,11,2017,0.0,0.0,0.0,22,1
Cyprus,11,2017,0.0,0.0,0.0,2,1
Czechia,11,2017,0.0,0.0,0.0,1,1
Denmark,11,2017,0.0,0.0,0.0,114,1
Estonia,11,2017,0.0,0.0,0.0,18,1
Finland,11,2017,0.0,0.0,0.0,5,1
France,11,2017,0.0,0.0,0.0,51,1
Georgia,11,2017,0.0,0.0,0.0,3,1
Germany,11,2017,0.0,0.0,0.0,0,1
Greece,11,2017,0.0,0.0,0.0,2,1
Hungary,11,2017,0.0,0.0,0.0,6,1
Iceland,11,2017,0.0,0.0,0.0,28,1
Ireland,11,2017,0.0,0.0,0.0,10,1
Israel,11,2017,0.0,0.0,0.0,11,1
Italy,11,2017,0.0,0.0,0.0,12,1
Latvia,11,2017,0.0,0.0,0.0,206,1
Lithuania,11,2017,0.0,0.0,0.0,2,1
Malta,11,2017,0.0,0.0,0.0,1,1
Moldova,11,2017,0.0,0.0,0.0,2,1
Montenegro,11,2017,0.0,0.0,0.0,0,1
Netherlands,11,2017,0.0,0.0,0.0,35,1
Norway,11,2017,0.0,0.0,0.0,462,1
Poland,11,2017,0.0,0.0,0.0,10,1
Portugal,11,2017,0.0,0.0,0.0,4,1
Romania,11,2017,0.0,0.0,0.0,13,1
Russia,11,2017,0.0,0.0,0.0,519,1
Slovakia,11,2017,0.0,0.0,0.0,10,1
Slovenia,11,2017,0.0,0.0,0.0,63,1
Spain,11,2017,0.0,0.0,0.0,32,1
Sweden,11,2017,0.0,0.0,0.0,383,1
Switzerland,11,2017,0.0,0.0,0.0,82,1
Turkey,11,2017,0.0,0.0,0.0,6,1
Ukraine,11,2017,0.0,0.0,0.0,16,1
United Kingdom,11,2017,0.0,0.0,0.0,95,1
United Kingdom,11,2017,0.0,0.0,0.0,13,1
United Kingdom,11,2017,0.0,0.0,0.0,175,1
United Kingdom,11,2017,0.0,0.0,0.0,17,1
Uzbekistan,11,2017,0.0,0.0,0.0,0,1
Austria,11,2018,0.0,0.0,0.0,198,1
Azerbaijan,11,2018,0.0,0.0,0.0,0,1
Belarus,11,2018,0.0,0.0,0.0,52,1
Bulgaria,11,2018,0.0,0.0,0.0,6,1
Croatia,11,2018,0.0,0.0,0.0,126,1
Cyprus,11,2018,0.0,0.0,0.0,16,1
Czechia,11,2018,0.0,0.0,0.0,18,1
Denmark,11,2018,0.0,0.0,0.0,1454,1
Estonia,11,2018,0.0,0.0,0.0,100,1
Finland,11,2018,0.0,0.0,0.0,5,1
France,11,2018,0.0,0.0,0.0,1253,1
Germany,11,2018,0.0,0.0,0.0,7,1
Greece,11,2018,0.0,0.0,0.0,21,1
Hungary,11,2018,0.0,0.0,0.0,5,1
Iceland,11,2018,0.0,0.0,0.0,58,1
Ireland,11,2018,0.0,0.0,0.0,135,1
Israel,11,2018,0.0,0.0,0.0,31,1
Italy,11,2018,0.0,0.0,0.0,76,1
Kazakhstan,11,2018,0.0,0.0,0.0,5,1
Latvia,11,2018,0.0,0.0,0.0,320,1
Lithuania,11,2018,0.0,0.0,0.0,9,1
Luxembourg,11,2018,0.0,0.0,0.0,52,1
Macedonia,11,2018,0.0,0.0,0.0,8,1
Malta,11,2018,0.0,0.0,0.0,15,1
Moldova,11,2018,0.0,0.0,0.0,4,1
Montenegro,11,2018,0.0,0.0,0.0,17,1
Netherlands,11,2018,0.0,0.0,0.0,140,1
Norway,11,2018,0.0,0.0,0.0,1866,1
Poland,11,2018,0.0,0.0,0.0,204,1
Portugal,11,2018,0.0,0.0,0.0,134,1
Romania,11,2018,0.0,0.0,0.0,80,1
Russia,11,2018,0.0,0.0,0.0,1450,1
Serbia,11,2018,0.0,0.0,0.0,5,1
Slovakia,11,2018,0.0,0.0,0.0,19,1
Slovenia,11,2018,0.0,0.0,0.0,249,1
Spain,11,2018,0.0,0.0,0.0,446,1
Sweden,11,2018,0.0,0.0,0.0,1257,1
Switzerland,11,2018,0.0,0.0,0.0,540,1
Tajikistan,11,2018,0.0,0.0,0.0,0,1
Turkey,11,2018,0.0,0.0,0.0,16,1
Ukraine,11,2018,0.0,0.0,0.0,73,1
United Kingdom,11,2018,0.0,0.0,0.0,1664,1
United Kingdom,11,2018,0.0,0.0,0.0,108,1
United Kingdom,11,2018,0.0,0.0,0.0,224,1
United Kingdom,11,2018,0.0,0.0,0.0,105,1
Uzbekistan,11,2018,0.0,0.0,0.0,0,1
Austria,11,2019,0.0,0.0,0.0,252,1
Azerbaijan,11,2019,0.0,0.0,0.0,1,1
Belarus,11,2019,0.0,0.0,0.0,29,1
Croatia,11,2019,0.0,0.0,0.0,177,1
Cyprus,11,2019,0.0,0.0,0.0,4,1
Czechia,11,2019,0.0,0.0,0.0,8,1
Denmark,11,2019,0.0,0.0,0.0,326,1
Estonia,11,2019,0.0,0.0,0.0,61,1
Finland,11,2019,0.0,0.0,0.0,3,1
France,11,2019,0.0,0.0,0.0,313,1
Georgia,11,2019,0.0,0.0,0.0,2,1
Germany,11,2019,0.0,0.0,0.0,5,1
Greece,11,2019,0.0,0.0,0.0,36,1
Hungary,11,2019,0.0,0.0,0.0,4,1
Iceland,11,2019,0.0,0.0,0.0,30,1
Ireland,11,2019,0.0,0.0,0.0,57,1
Israel,11,2019,0.0,0.0,0.0,24,1
Italy,11,2019,0.0,0.0,0.0,158,1
Kazakhstan,11,2019,0.0,0.0,0.0,4,1
Latvia,11,2019,0.0,0.0,0.0,55,1
Lithuania,11,2019,0.0,0.0,0.0,12,1
Macedonia,11,2019,0.0,0.0,0.0,29,1
Moldova,11,2019,0.0,0.0,0.0,5,1
Montenegro,11,2019,0.0,0.0,0.0,18,1
Netherlands,11,2019,0.0,0.0,0.0,373,1
Norway,11,2019,0.0,0.0,0.0,913,1
Poland,11,2019,0.0,0.0,0.0,55,1
Portugal,11,2019,0.0,0.0,0.0,163,1
Romania,11,2019,0.0,0.0,0.0,58,1
Russia,11,2019,0.0,0.0,0.0,1283,1
Serbia,11,2019,0.0,0.0,0.0,23,1
Slovakia,11,2019,0.0,0.0,0.0,49,1
Slovenia,11,2019,0.0,0.0,0.0,84,1
Spain,11,2019,0.0,0.0,0.0,321,1
Sweden,11,2019,0.0,0.0,0.0,513,1
Switzerland,11,2019,0.0,0.0,0.0,742,1
Turkey,11,2019,0.0,0.0,0.0,6,1
Turkmenistan,11,2019,0.0,0.0,0.0,0,1
Ukraine,11,2019,0.0,0.0,0.0,20,1
United Kingdom,11,2019,0.0,0.0,0.0,673,1
United Kingdom,11,2019,0.0,0.0,0.0,37,1
United Kingdom,11,2019,0.0,0.0,0.0,97,1
United Kingdom,11,2019,0.0,0.0,0.0,83,1
Uzbekistan,11,2019,0.0,0.0,0.0,0,1
Austria,11,2020,860.0,1.0,10.0,137,1
Azerbaijan,11,2020,38.0,2.0,9.0,12,1
Bulgaria,11,2020,51.0,3.0,0.0,2,1
Denmark,11,2020,1250.0,2.0,2.0,872,1
Estonia,11,2020,171.0,0.0,1.0,36,1
Finland,11,2020,273.0,0.0,10.0,3,1
France,11,2020,8235.0,175.0,36.0,1038,1
Germany,11,2020,5795.0,11.0,71.0,4,1
Greece,11,2020,388.0,4.0,8.0,7,1
Hungary,11,2020,45.0,1.0,1.0,144,1
Iceland,11,2020,219.0,5.0,8.0,45,1
Ireland,11,2020,258.0,4.0,0.0,42,1
Italy,11,2020,45904.0,3250.0,4301.0,56,1
Kazakhstan,11,2020,9.0,0.0,0.0,15,1
Latvia,11,2020,37.0,0.0,3.0,29,1
Lithuania,11,2020,10.0,0.0,1.0,77,1
Luxembourg,11,2020,59.0,1.0,0.0,8,1
Moldova,11,2020,35.0,0.0,0.0,4,1
Moldova,11,2020,3.0,0.0,0.0,4,1
Montenegro,11,2020,0.0,0.0,0.0,38,1
Netherlands,11,2020,1810.0,20.0,2.0,307,1
Norway,11,2020,1594.0,3.0,2.0,956,1
Poland,11,2020,119.0,3.0,0.0,114,1
Portugal,11,2020,245.0,0.0,2.0,81,1
Romania,11,2020,134.0,0.0,13.0,25,1
Russia,11,2020,65.0,0.0,8.0,1284,1
Russia,11,2020,10.0,0.0,3.0,1284,1
Slovakia,11,2020,54.0,0.0,0.0,23,1
Slovenia,11,2020,219.0,1.0,0.0,62,1
Spain,11,2020,7798.0,289.0,517.0,142,1
Sweden,11,2020,1314.0,3.0,2.0,704,1
Switzerland,11,2020,4400.0,28.0,12.0,211,1
Tajikistan,11,2020,0.0,0.0,0.0,0,1
Ukraine,11,2020,6.0,2.0,0.0,69,1
United Kingdom,11,2020,2283.0,42.0,57.0,373,1
United Kingdom,11,2020,2283.0,42.0,57.0,1,1
United Kingdom,11,2020,2283.0,42.0,57.0,214,1
United Kingdom,11,2020,2283.0,42.0,57.0,23,1
Uzbekistan,11,2020,1.0,0.0,0.0,0,1
Albania,11,2021,120541.0,2133.0,84625.0,0,1
Armenia,11,2021,183127.0,3332.0,167977.0,0,1
Austria,11,2021,511440.0,9052.0,470684.0,0,1
Azerbaijan,11,2021,245490.0,3339.0,232534.0,0,1
Belarus,11,2021,309293.0,2148.0,300096.0,0,1
Belgium,11,2021,827941.0,22650.0,0.0,0,1
Bosnia and Herzegovina,11,2021,151337.0,5773.0,123653.0,0,1
Bulgaria,11,2021,302480.0,11966.0,234237.0,0,1
Croatia,11,2021,256805.0,5753.0,244135.0,0,1
Czechia,11,2021,1459406.0,24530.0,1233769.0,0,1
Denmark,11,2021,225540.0,2400.0,213863.0,1,1
Estonia,11,2021,94028.0,780.0,67498.0,0,1
Finland,11,2021,71123.0,805.0,46000.0,0,1
France,11,2021,4312510.0,92295.0,286442.0,0,1
Georgia,11,2021,277218.0,3691.0,269784.0,0,1
Germany,11,2021,2669233.0,74706.0,2419292.0,0,1
Greece,11,2021,235611.0,7421.0,93764.0,0,1
Hungary,11,2021,560971.0,18068.0,366774.0,0,1
Iceland,11,2021,6097.0,29.0,6033.0,0,1
Ireland,11,2021,229831.0,4585.0,23364.0,0,1
